CustomerID,R,F,M,Country,Cluster
14645.0,156,2,381,United Kingdom,loyal customer
14646.0,1,73,196915,Netherlands,potential loyal customer
14647.0,200,1,95,United Kingdom,loyal customer
14649.0,4,4,1018,United Kingdom,new customer
14651.0,66,2,344,United Kingdom,new customer
14652.0,76,1,53,United Kingdom,new customer
14653.0,0,7,950,United Kingdom,new customer
14655.0,7,4,1089,United Kingdom,new customer
14656.0,168,2,120,United Kingdom,loyal customer
14657.0,17,4,466,United Kingdom,new customer
14658.0,4,2,47,United Kingdom,new customer
14659.0,8,9,1195,United Kingdom,new customer
14660.0,86,2,228,United Kingdom,new customer
14661.0,26,1,35,United Kingdom,new customer
14662.0,28,4,602,United Kingdom,new customer
14664.0,19,2,466,United Kingdom,new customer
14665.0,60,5,740,United Kingdom,new customer
14666.0,23,1,161,United Kingdom,new customer
14667.0,10,25,5385,United Kingdom,lost customer
14669.0,241,3,775,United Kingdom,loyal customer
14670.0,279,2,337,United Kingdom,loyal customer
14672.0,234,2,454,United Kingdom,loyal customer
14673.0,2,5,1004,United Kingdom,new customer
14675.0,15,1,341,United Kingdom,new customer
14676.0,30,6,2500,United Kingdom,new customer
14680.0,24,16,13476,United Kingdom,lost customer
14681.0,70,3,76,United Kingdom,new customer
14682.0,187,2,80,United Kingdom,loyal customer
14684.0,25,5,853,United Kingdom,new customer
14687.0,106,1,470,United Kingdom,new customer
14688.0,7,21,3621,United Kingdom,lost customer
14689.0,208,1,76,United Kingdom,loyal customer
14690.0,43,2,170,United Kingdom,new customer
14691.0,30,5,707,United Kingdom,new customer
14692.0,136,4,265,United Kingdom,new customer
14693.0,264,1,34,United Kingdom,loyal customer
14696.0,3,7,1630,United Kingdom,new customer
14697.0,217,2,181,United Kingdom,loyal customer
14698.0,1,5,615,United Kingdom,new customer
14699.0,213,1,77,United Kingdom,loyal customer
14700.0,31,3,1342,United Kingdom,new customer
14701.0,10,9,932,United Kingdom,new customer
14702.0,0,17,1454,United Kingdom,lost customer
14703.0,14,1,183,United Kingdom,new customer
14704.0,10,9,1082,United Kingdom,new customer
14705.0,198,1,100,United Kingdom,loyal customer
14708.0,2,3,621,United Kingdom,new customer
14709.0,14,13,2484,United Kingdom,lost customer
14710.0,13,4,378,United Kingdom,new customer
14711.0,9,11,978,United Kingdom,new customer
14712.0,28,3,315,United Kingdom,new customer
14713.0,8,11,1615,United Kingdom,new customer
14714.0,23,1,229,United Kingdom,new customer
14715.0,24,4,521,United Kingdom,new customer
14716.0,42,2,604,United Kingdom,new customer
14719.0,1,5,1032,United Kingdom,new customer
14720.0,5,3,219,United Kingdom,new customer
14722.0,146,1,120,United Kingdom,loyal customer
14723.0,9,6,695,United Kingdom,new customer
14725.0,24,1,593,United Kingdom,new customer
14727.0,273,1,62,United Kingdom,loyal customer
14729.0,373,1,197,United Kingdom,loyal customer
14730.0,0,8,1132,United Kingdom,new customer
14731.0,46,3,256,United Kingdom,new customer
14732.0,7,8,1405,United Kingdom,new customer
14733.0,15,12,3764,United Kingdom,lost customer
14735.0,3,32,2264,United Kingdom,lost customer
14737.0,3,3,345,United Kingdom,new customer
14738.0,42,7,601,United Kingdom,new customer
14739.0,3,7,3820,United Kingdom,new customer
14740.0,196,3,735,United Kingdom,loyal customer
14741.0,11,6,841,United Kingdom,new customer
14744.0,15,7,627,United Kingdom,new customer
14745.0,112,5,1038,United Kingdom,new customer
14747.0,248,1,84,United Kingdom,loyal customer
14748.0,28,5,1223,United Kingdom,new customer
14752.0,43,1,260,United Kingdom,new customer
14753.0,86,1,211,United Kingdom,new customer
14754.0,44,2,486,United Kingdom,new customer
14755.0,9,11,2219,United Kingdom,new customer
14756.0,14,1,416,United Kingdom,new customer
14757.0,74,1,160,United Kingdom,new customer
14758.0,144,4,419,United Kingdom,new customer
14759.0,4,3,569,United Kingdom,new customer
14760.0,296,1,40,United Kingdom,loyal customer
14761.0,58,2,118,United Kingdom,new customer
14762.0,263,1,341,United Kingdom,loyal customer
14764.0,46,1,190,United Kingdom,new customer
14765.0,28,3,135,United Kingdom,new customer
14766.0,7,6,1349,United Kingdom,new customer
14768.0,16,2,52,United Kingdom,new customer
14769.0,2,8,7436,United Kingdom,new customer
14770.0,231,2,490,United Kingdom,loyal customer
14772.0,111,1,82,United Kingdom,new customer
14775.0,57,3,1174,United Kingdom,new customer
14776.0,50,11,3134,United Kingdom,new customer
14778.0,126,2,306,United Kingdom,new customer
14779.0,280,3,84,United Kingdom,loyal customer
14780.0,54,2,310,United Kingdom,new customer
14782.0,319,1,114,United Kingdom,loyal customer
14784.0,25,2,237,United Kingdom,new customer
14785.0,9,2,84,United Kingdom,new customer
14788.0,6,2,421,United Kingdom,new customer
14789.0,28,1,116,United Kingdom,new customer
14790.0,16,4,699,United Kingdom,new customer
14792.0,63,1,2,United Kingdom,new customer
14793.0,20,1,91,United Kingdom,new customer
14794.0,2,7,673,United Kingdom,new customer
14795.0,165,1,17,United Kingdom,loyal customer
14796.0,0,17,6025,United Kingdom,lost customer
14798.0,52,3,150,United Kingdom,new customer
14799.0,50,1,146,United Kingdom,new customer
14800.0,47,12,3655,United Kingdom,new customer
14801.0,60,1,175,United Kingdom,new customer
14803.0,161,3,370,United Kingdom,loyal customer
14804.0,8,1,121,United Kingdom,new customer
14805.0,14,4,115,United Kingdom,new customer
14806.0,74,1,330,United Kingdom,new customer
14808.0,39,8,2147,United Kingdom,new customer
14810.0,40,11,1016,United Kingdom,new customer
14813.0,369,2,67,United Kingdom,loyal customer
14815.0,36,2,744,United Kingdom,new customer
14816.0,196,1,5,United Kingdom,loyal customer
14817.0,199,2,655,United Kingdom,loyal customer
14818.0,73,3,324,United Kingdom,new customer
14819.0,63,2,109,United Kingdom,new customer
14820.0,20,4,253,United Kingdom,new customer
14821.0,366,1,20,United Kingdom,loyal customer
14823.0,179,3,88,United Kingdom,loyal customer
14824.0,9,4,525,United Kingdom,new customer
14825.0,3,12,991,United Kingdom,new customer
14828.0,196,3,2172,United Kingdom,loyal customer
14829.0,28,4,452,United Kingdom,new customer
14830.0,52,1,169,United Kingdom,new customer
14834.0,17,6,734,United Kingdom,new customer
14836.0,9,3,45,United Kingdom,new customer
14837.0,89,4,1436,United Kingdom,new customer
14840.0,267,1,31,United Kingdom,loyal customer
14841.0,52,6,1778,United Kingdom,new customer
14842.0,43,4,1166,United Kingdom,new customer
14844.0,63,4,1833,United Kingdom,new customer
14847.0,148,1,120,United Kingdom,loyal customer
14849.0,21,25,5694,United Kingdom,lost customer
14850.0,311,1,293,United Kingdom,loyal customer
14851.0,22,2,325,United Kingdom,new customer
14852.0,57,6,1747,United Kingdom,new customer
14853.0,23,2,82,United Kingdom,new customer
14854.0,77,7,1832,United Kingdom,new customer
14855.0,118,2,267,United Kingdom,new customer
14856.0,35,3,714,United Kingdom,new customer
14857.0,59,2,464,United Kingdom,new customer
14859.0,12,4,671,United Kingdom,new customer
14860.0,18,1,232,United Kingdom,new customer
14861.0,51,1,117,United Kingdom,new customer
14862.0,25,2,772,United Kingdom,new customer
14863.0,28,1,132,United Kingdom,new customer
14865.0,6,2,108,United Kingdom,new customer
14866.0,10,12,6752,United Kingdom,lost customer
14867.0,185,3,328,United Kingdom,loyal customer
14868.0,2,8,1405,United Kingdom,new customer
14869.0,8,2,550,United Kingdom,new customer
14870.0,261,1,119,United Kingdom,loyal customer
14871.0,2,4,185,United Kingdom,new customer
14873.0,209,1,168,United Kingdom,loyal customer
14875.0,107,2,558,United Kingdom,new customer
14878.0,12,9,802,United Kingdom,new customer
14880.0,76,3,373,United Kingdom,new customer
14881.0,19,1,316,United Kingdom,new customer
14882.0,26,2,158,United Kingdom,new customer
14883.0,18,6,790,United Kingdom,new customer
14885.0,131,1,724,United Kingdom,new customer
14886.0,252,1,160,United Kingdom,loyal customer
14887.0,78,1,1100,United Kingdom,new customer
14888.0,206,1,184,United Kingdom,loyal customer
14889.0,335,1,90,United Kingdom,loyal customer
14890.0,253,1,51,United Kingdom,loyal customer
14891.0,147,2,505,United Kingdom,loyal customer
14893.0,9,2,799,United Kingdom,new customer
14894.0,84,1,265,United Kingdom,new customer
14895.0,7,20,4851,United Kingdom,lost customer
14896.0,204,2,279,United Kingdom,loyal customer
14897.0,7,4,468,United Kingdom,new customer
14898.0,22,6,1020,United Kingdom,new customer
14901.0,10,9,661,United Kingdom,new customer
14902.0,25,1,218,United Kingdom,new customer
14903.0,20,5,1536,United Kingdom,new customer
14904.0,1,2,1985,United Kingdom,new customer
14905.0,157,2,287,United Kingdom,loyal customer
14907.0,2,7,1691,United Kingdom,new customer
14908.0,73,1,132,United Kingdom,new customer
14910.0,2,4,238,United Kingdom,new customer
14911.0,0,201,80265,EIRE,potential loyal customer
14912.0,16,2,971,Italy,new customer
14913.0,35,4,1743,United Kingdom,new customer
14915.0,90,2,112,United Kingdom,new customer
14916.0,70,4,1136,United Kingdom,new customer
14918.0,115,2,675,United Kingdom,new customer
14920.0,212,2,509,United Kingdom,loyal customer
14921.0,29,2,953,United Kingdom,new customer
14923.0,50,1,418,United Kingdom,new customer
14924.0,245,1,64,United Kingdom,loyal customer
14929.0,31,1,136,United Kingdom,new customer
14930.0,108,3,1166,Channel Islands,new customer
14931.0,4,5,417,Channel Islands,new customer
14932.0,365,1,80,Channel Islands,loyal customer
14934.0,81,2,1042,Channel Islands,new customer
14935.0,296,1,935,Channel Islands,loyal customer
14936.0,33,8,4085,Channel Islands,new customer
14937.0,56,3,484,Channel Islands,new customer
14944.0,29,12,2815,United Kingdom,new customer
14946.0,13,1,22,United Kingdom,new customer
14947.0,71,2,179,United Kingdom,new customer
14948.0,22,6,673,United Kingdom,new customer
14950.0,18,1,136,United Kingdom,new customer
14951.0,78,1,311,United Kingdom,new customer
14952.0,59,11,3355,United Kingdom,new customer
14953.0,24,1,225,United Kingdom,new customer
14954.0,11,1,127,United Kingdom,new customer
14957.0,252,1,34,United Kingdom,loyal customer
14958.0,146,3,129,United Kingdom,loyal customer
14959.0,63,4,494,United Kingdom,new customer
14960.0,7,2,221,United Kingdom,new customer
14961.0,10,9,3708,United Kingdom,new customer
14962.0,270,1,44,United Kingdom,loyal customer
14963.0,9,5,1176,United Kingdom,new customer
14964.0,246,1,143,United Kingdom,loyal customer
14965.0,95,2,365,United Kingdom,new customer
14966.0,14,1,187,United Kingdom,new customer
14967.0,49,1,140,United Kingdom,new customer
14968.0,29,1,127,United Kingdom,new customer
14970.0,67,4,250,United Kingdom,new customer
14971.0,34,3,644,United Kingdom,new customer
14972.0,127,1,28,United Kingdom,new customer
14973.0,106,3,369,United Kingdom,new customer
14974.0,36,1,44,United Kingdom,new customer
14975.0,56,1,380,United Kingdom,new customer
14976.0,56,7,234,United Kingdom,new customer
14978.0,71,5,525,United Kingdom,new customer
14981.0,245,1,97,United Kingdom,loyal customer
14984.0,18,2,60,United Kingdom,new customer
14985.0,197,2,260,United Kingdom,loyal customer
14987.0,15,2,128,United Kingdom,new customer
14988.0,211,1,141,United Kingdom,loyal customer
14995.0,38,2,103,United Kingdom,new customer
14997.0,45,3,1120,United Kingdom,new customer
14998.0,169,2,270,United Kingdom,loyal customer
15000.0,47,1,218,United Kingdom,new customer
15002.0,115,4,862,United Kingdom,new customer
15004.0,146,1,630,United Kingdom,loyal customer
15005.0,15,28,4247,United Kingdom,lost customer
15006.0,50,1,302,United Kingdom,new customer
15007.0,158,1,69,United Kingdom,loyal customer
15009.0,11,3,642,United Kingdom,new customer
15010.0,35,1,184,United Kingdom,new customer
15012.0,53,2,231,United Kingdom,new customer
15014.0,42,2,151,United Kingdom,new customer
15016.0,172,1,76,United Kingdom,loyal customer
15017.0,33,1,63,United Kingdom,new customer
15018.0,38,3,189,United Kingdom,new customer
15019.0,266,1,159,United Kingdom,loyal customer
15021.0,8,9,847,United Kingdom,new customer
15022.0,11,4,543,United Kingdom,new customer
15023.0,2,11,2871,United Kingdom,new customer
15024.0,9,10,920,United Kingdom,new customer
15025.0,32,1,189,United Kingdom,new customer
15026.0,79,3,285,United Kingdom,new customer
15027.0,30,4,565,United Kingdom,new customer
15028.0,7,4,459,United Kingdom,new customer
15030.0,71,2,372,United Kingdom,new customer
15031.0,3,4,401,United Kingdom,new customer
15032.0,255,3,2968,United Kingdom,loyal customer
15033.0,4,10,1695,United Kingdom,new customer
15034.0,15,8,2422,United Kingdom,new customer
15035.0,89,1,245,United Kingdom,new customer
15036.0,71,3,327,United Kingdom,new customer
15038.0,58,6,217,United Kingdom,new customer
15039.0,9,47,9209,United Kingdom,lost customer
15041.0,169,1,104,United Kingdom,loyal customer
15042.0,198,1,30,United Kingdom,loyal customer
15043.0,30,1,300,United Kingdom,new customer
15044.0,18,17,2795,United Kingdom,lost customer
15045.0,151,2,114,United Kingdom,loyal customer
15046.0,8,15,3451,United Kingdom,lost customer
15047.0,269,1,222,United Kingdom,loyal customer
15048.0,64,4,195,United Kingdom,new customer
15049.0,273,1,63,United Kingdom,loyal customer
15050.0,24,3,1224,United Kingdom,new customer
15051.0,22,3,1011,United Kingdom,new customer
15052.0,318,1,82,United Kingdom,loyal customer
15053.0,4,3,986,United Kingdom,new customer
15054.0,11,2,198,United Kingdom,new customer
15057.0,274,2,668,United Kingdom,loyal customer
15058.0,24,11,1069,United Kingdom,new customer
15059.0,40,9,604,United Kingdom,new customer
15060.0,7,4,263,United Kingdom,new customer
15061.0,3,48,28920,United Kingdom,lost customer
15062.0,70,4,763,United Kingdom,new customer
15063.0,212,1,56,United Kingdom,loyal customer
15065.0,37,4,1383,United Kingdom,new customer
15066.0,52,1,317,United Kingdom,new customer
15067.0,77,3,954,United Kingdom,new customer
15068.0,45,2,364,United Kingdom,new customer
15069.0,178,1,520,United Kingdom,loyal customer
15070.0,372,1,36,United Kingdom,loyal customer
15071.0,93,2,269,United Kingdom,new customer
15073.0,9,3,491,United Kingdom,new customer
15074.0,104,1,455,United Kingdom,new customer
15075.0,77,1,447,United Kingdom,new customer
15076.0,172,1,571,United Kingdom,loyal customer
15078.0,6,32,5105,United Kingdom,lost customer
15079.0,212,4,389,United Kingdom,loyal customer
15081.0,21,5,190,United Kingdom,new customer
15083.0,256,1,38,United Kingdom,loyal customer
15087.0,281,1,470,United Kingdom,loyal customer
15088.0,20,2,460,United Kingdom,new customer
15089.0,9,6,1359,United Kingdom,new customer
15090.0,307,1,208,United Kingdom,loyal customer
15091.0,67,1,346,United Kingdom,new customer
15092.0,214,2,135,United Kingdom,loyal customer
15093.0,17,6,3760,United Kingdom,new customer
15095.0,103,4,1079,United Kingdom,new customer
15096.0,42,1,120,United Kingdom,new customer
15097.0,3,1,170,United Kingdom,new customer
15098.0,181,3,121,United Kingdom,loyal customer
15099.0,83,1,343,United Kingdom,new customer
15100.0,333,3,80,United Kingdom,loyal customer
15101.0,8,2,241,United Kingdom,new customer
15103.0,30,2,329,United Kingdom,new customer
15104.0,196,2,637,United Kingdom,loyal customer
15105.0,17,7,1211,United Kingdom,new customer
15106.0,17,5,1181,United Kingdom,new customer
15107.0,310,6,169,United Kingdom,loyal customer
15108.0,141,4,499,European Community,new customer
15109.0,245,1,131,United Kingdom,loyal customer
15110.0,23,4,246,United Kingdom,new customer
15111.0,28,3,710,United Kingdom,new customer
15113.0,9,3,2386,United Kingdom,new customer
15114.0,29,10,3096,United Kingdom,new customer
15115.0,17,1,157,United Kingdom,new customer
15116.0,17,4,648,United Kingdom,new customer
15117.0,14,5,1948,United Kingdom,new customer
15118.0,133,1,1440,United Kingdom,new customer
15119.0,245,1,88,United Kingdom,loyal customer
15120.0,133,1,296,United Kingdom,new customer
15121.0,49,2,199,United Kingdom,new customer
15122.0,113,3,800,United Kingdom,new customer
15123.0,6,2,1195,United Kingdom,new customer
15124.0,22,2,233,United Kingdom,new customer
15125.0,24,15,6193,United Kingdom,lost customer
15127.0,65,1,251,United Kingdom,new customer
15128.0,59,4,1343,United Kingdom,new customer
15129.0,49,11,1794,United Kingdom,new customer
15130.0,169,1,197,United Kingdom,loyal customer
15132.0,17,5,679,United Kingdom,new customer
15133.0,127,3,680,United Kingdom,new customer
15134.0,14,8,887,United Kingdom,new customer
15135.0,238,1,43,United Kingdom,loyal customer
15136.0,2,4,776,United Kingdom,new customer
15139.0,239,2,208,United Kingdom,loyal customer
15140.0,51,7,1572,United Kingdom,new customer
15142.0,45,1,365,United Kingdom,new customer
15143.0,225,1,150,United Kingdom,loyal customer
15144.0,7,17,3050,United Kingdom,lost customer
15145.0,3,4,756,United Kingdom,new customer
15146.0,164,2,1473,United Kingdom,loyal customer
15147.0,239,1,366,United Kingdom,loyal customer
15148.0,10,1,187,United Kingdom,new customer
15149.0,133,1,128,United Kingdom,new customer
15150.0,16,10,3658,United Kingdom,new customer
